mara1;mara2;half1;half2;ten1;ten2
03:54:28;04:01:32;02:00:36;02:03:11;01:05:35;01:11:50
03:54:28;04:01:32;02:00:36;02:05:32;01:05:36;01:11:51
03:54:29;04:02:00;02:00:36;02:06:36;01:05:36;01:11:51
03:54:30;04:01:47;02:00:36;02:06:48;01:05:36;01:11:51
03:54:30;04:01:47;02:00:36;02:08:02;01:05:36;01:11:51
03:54:30;04:02:50;02:00:36;02:09:01;01:05:37;01:11:52
03:54:32;04:00:25;02:00:37;02:01:36;01:05:37;01:11:52
03:54:33;03:55:58;02:00:37;02:02:00;01:05:37;01:11:52
03:54:34;04:03:01;02:00:37;02:02:24;01:05:37;01:11:52
03:54:36;04:00:58;02:00:37;02:02:37;01:05:38;01:11:53
03:54:37;04:04:31;02:00:37;02:04:38;01:05:38;01:11:53
03:54:37;04:04:31;02:00:37;02:05:56;01:05:37;01:11:53
03:54:37;04:07:45;02:00:38;02:02:24;01:05:37;01:11:53
03:54:38;04:03:52;02:00:38;02:02:39;01:05:38;01:11:54
03:54:39;04:00:26;02:00:38;02:08:13;01:05:38;01:11:54
03:54:40;04:06:45;02:00:38;02:09:44;01:05:38;01:11:54
03:54:41;04:04:25;02:00:39;02:01:30;01:05:38;01:11:54
03:54:42;03:57:50;02:00:39;02:05:09;01:05:38;01:11:54
03:54:42;04:03:12;02:00:39;02:05:22;01:05:38;01:11:54
03:54:42;04:05:18;02:00:40;02:03:52;01:05:39;01:11:55
03:54:43;04:07:00;02:00:40;02:04:12;01:05:40;01:11:56
03:54:43;04:07:00;02:00:41;02:01:14;01:05:40;01:11:56
03:54:44;03:55:33;02:00:41;02:02:33;01:05:41;01:11:57
03:54:44;03:58:38;02:00:41;02:02:42;01:05:40;01:11:57
03:54:44;03:59:50;02:00:41;02:04:00;01:05:40;01:11:57
03:54:45;03:59:06;02:00:42;02:03:05;01:05:40;01:11:57
03:54:46;03:59:48;02:00:42;02:03:56;01:05:40;01:11:57
03:54:47;04:05:51;02:00:42;02:04:35;01:05:41;01:11:58
03:54:48;04:07:49;02:00:43;02:02:26;01:05:41;01:11:58
03:54:49;03:56:12;02:00:43;02:03:39;01:05:41;01:11:58
03:54:49;04:06:51;02:00:44;02:01:32;01:05:41;01:11:58
03:54:50;03:54:58;02:00:44;02:02:00;01:05:41;01:11:58
03:54:50;04:00:23;02:00:44;02:03:25;01:05:42;01:11:59
03:54:50;04:00:23;02:00:44;02:03:33;01:05:42;01:11:59
03:54:50;04:07:54;02:00:45;02:02:11;01:05:42;01:11:59
03:54:52;04:01:35;02:00:45;02:05:10;01:05:42;01:11:59
03:54:52;04:01:35;02:00:45;02:07:04;01:05:42;01:11:59
03:54:53;04:03:47;02:00:46;02:03:02;01:05:41;01:11:59
03:54:53;04:03:47;02:00:46;02:09:16;01:05:41;01:11:59
03:54:54;04:02:18;02:00:46;02:09:32;01:05:41;01:11:59
03:54:54;04:05:19;02:00:47;02:08:29;01:05:41;01:11:59
03:54:54;04:06:45;02:00:48;02:02:09;01:05:41;01:11:59
03:54:55;04:00:38;02:00:48;02:02:43;01:05:42;01:12:00
03:54:55;04:00:57;02:00:48;02:03:16;01:05:42;01:12:00
03:54:55;04:06:25;02:00:48;02:06:31;01:05:42;01:12:00
03:54:56;04:04:46;02:00:49;02:01:12;01:05:42;01:12:00
03:54:56;04:07:45;02:00:49;02:02:11;01:05:42;01:12:00
03:54:56;04:07:45;02:00:49;02:03:35;01:05:42;01:12:00
03:54:57;04:03:07;02:00:49;02:04:17;01:05:43;01:12:01
03:54:57;04:03:09;02:00:49;02:05:54;01:05:43;01:12:01
03:54:57;04:03:45;02:00:50;02:02:13;01:05:43;01:12:01
03:54:58;04:00:25;02:00:50;02:04:19;01:05:43;01:12:01
03:54:58;04:01:02;02:00:50;02:05:32;01:05:44;01:12:02
03:54:58;04:02:22;02:00:50;02:07:59;01:05:44;01:12:02
03:55:00;04:00:18;02:00:51;02:01:21;01:05:43;01:12:02
03:55:00;04:03:55;02:00:51;02:01:45;01:05:44;01:12:03
03:55:00;04:08:02;02:00:51;02:01:55;01:05:45;01:12:04
03:55:01;03:59:27;02:00:52;02:04:15;01:05:45;01:12:04
03:55:01;04:02:05;02:00:52;02:06:08;01:05:45;01:12:04
03:55:01;04:02:05;02:00:53;02:03:21;01:05:45;01:12:04
03:55:01;04:05:44;02:00:53;02:03:31;01:05:45;01:12:04
03:55:01;04:07:35;02:00:53;02:06:02;01:05:45;01:12:04
03:55:03;04:02:17;02:00:53;02:08:10;01:05:46;01:12:05
03:55:03;04:04:22;02:00:53;02:09:26;01:05:46;01:12:05
03:55:03;04:05:12;02:00:54;02:01:26;01:05:47;01:12:06
03:55:05;03:58:17;02:00:54;02:04:27;01:05:47;01:12:06
03:55:05;03:58:17;02:00:55;02:05:14;01:05:47;01:12:06
03:55:06;03:58:22;02:00:55;02:08:07;01:05:46;01:12:06
03:55:06;04:01:52;02:00:55;02:08:13;01:05:46;01:12:06
03:55:06;04:04:22;02:00:56;02:01:47;01:05:46;01:12:06
03:55:07;03:58:16;02:00:57;02:02:51;01:05:46;01:12:06
03:55:07;04:03:18;02:00:57;02:03:04;01:05:46;01:12:06
03:55:09;03:56:47;02:00:57;02:03:18;01:05:47;01:12:07
03:55:09;03:56:47;02:00:57;02:03:46;01:05:47;01:12:07
03:55:09;04:02:43;02:00:57;02:09:05;01:05:48;01:12:08
03:55:09;04:04:38;02:00:58;02:01:25;01:05:48;01:12:08
03:55:09;04:07:43;02:00:58;02:07:52;01:05:48;01:12:08
03:55:09;04:08:37;02:00:59;02:03:53;01:05:48;01:12:08
03:55:12;04:01:39;02:00:59;02:05:16;01:05:48;01:12:08
03:55:12;04:05:09;02:00:59;02:07:58;01:05:48;01:12:08
03:55:12;04:07:16;02:01:00;02:02:37;01:05:48;01:12:08
03:55:12;04:07:16;02:01:00;02:02:37;01:05:47;01:12:08
03:55:12;04:07:57;02:01:00;02:03:50;01:05:48;01:12:09
03:55:12;04:07:57;02:01:00;02:04:58;01:05:48;01:12:09
03:55:12;04:08:36;02:01:00;02:06:25;01:05:48;01:12:09
03:55:13;04:01:37;02:01:00;02:07:15;01:05:48;01:12:09
03:55:13;04:01:37;02:01:00;02:07:25;01:05:48;01:12:09
03:55:14;03:56:37;02:01:01;02:01:41;01:05:48;01:12:09
03:55:15;04:03:00;02:01:01;02:02:12;01:05:48;01:12:09
03:55:15;04:03:26;02:01:01;02:03:22;01:05:48;01:12:09
03:55:16;04:00:26;02:01:01;02:04:01;01:05:49;01:12:10
03:55:17;04:00:32;02:01:02;02:02:10;01:05:49;01:12:10
03:55:17;04:00:32;02:01:02;02:03:04;01:05:49;01:12:10
03:55:17;04:02:26;02:01:03;02:01:28;01:05:49;01:12:10
03:55:17;04:02:26;02:01:03;02:02:11;01:05:49;01:12:10
03:55:17;04:05:14;02:01:03;02:02:46;01:05:49;01:12:10
03:55:18;04:00:50;02:01:03;02:02:58;01:05:49;01:12:10
03:55:18;04:01:36;02:01:03;02:04:38;01:05:49;01:12:10
03:55:18;04:06:04;02:01:04;02:09:12;01:05:50;01:12:11
03:55:19;04:01:12;02:01:05;02:01:55;01:05:50;01:12:11
03:55:19;04:01:12;02:01:05;02:03:09;01:05:51;01:12:12
03:55:19;04:04:14;02:01:05;02:03:25;01:05:51;01:12:13
03:55:20;03:59:34;02:01:05;02:04:15;01:05:51;01:12:13
03:55:20;03:59:34;02:01:05;02:08:30;01:05:51;01:12:13
03:55:20;04:02:31;02:01:06;02:01:26;01:05:51;01:12:13
03:55:20;04:08:04;02:01:06;02:04:27;01:05:52;01:12:14
03:55:21;03:58:54;02:01:07;02:01:28;01:05:52;01:12:14
03:55:21;03:58:54;02:01:07;02:03:02;01:05:52;01:12:14
03:55:22;04:00:42;02:01:08;02:02:16;01:05:53;01:12:15
03:55:23;04:03:49;02:01:08;02:02:52;01:05:54;01:12:16
03:55:23;04:05:03;02:01:08;02:03:46;01:05:54;01:12:16
03:55:24;04:05:42;02:01:08;02:07:58;01:05:54;01:12:16
03:55:25;04:00:43;02:01:08;02:08:12;01:05:54;01:12:16
03:55:25;04:02:23;02:01:09;02:01:42;01:05:55;01:12:17
03:55:25;04:02:23;02:01:09;02:02:28;01:05:55;01:12:17
03:55:25;04:03:36;02:01:09;02:02:36;01:05:54;01:12:17
03:55:26;04:04:45;02:01:09;02:02:43;01:05:54;01:12:17
03:55:26;04:05:59;02:01:09;02:02:45;01:05:54;01:12:17
03:55:26;04:08:45;02:01:09;02:03:07;01:05:54;01:12:17
03:55:27;03:58:24;02:01:09;02:04:16;01:05:55;01:12:18
03:55:27;03:58:24;02:01:09;02:08:27;01:05:55;01:12:18
03:55:27;04:06:01;02:01:10;02:03:23;01:05:55;01:12:18
03:55:28;03:57:43;02:01:10;02:04:16;01:05:55;01:12:18
03:55:28;03:57:43;02:01:10;02:08:09;01:05:55;01:12:18
03:55:28;04:00:03;02:01:12;02:02:55;01:05:56;01:12:19
03:55:29;03:59:06;02:01:12;02:03:10;01:05:56;01:12:19
03:55:29;04:05:53;02:01:12;02:03:32;01:05:56;01:12:19
03:55:30;03:59:28;02:01:12;02:03:55;01:05:56;01:12:19
03:55:30;04:07:14;02:01:12;02:05:12;01:05:55;01:12:19
03:55:31;04:08:41;02:01:12;02:06:32;01:05:56;01:12:20
03:55:32;03:58:29;02:01:13;02:02:18;01:05:56;01:12:20
03:55:32;03:58:29;02:01:13;02:03:28;01:05:56;01:12:20
03:55:32;03:58:44;02:01:13;02:04:10;01:05:56;01:12:20
03:55:32;04:01:23;02:01:13;02:07:49;01:05:57;01:12:21
03:55:32;04:03:12;02:01:14;02:02:17;01:05:56;01:12:21
03:55:32;04:03:12;02:01:14;02:06:50;01:05:56;01:12:21
03:55:33;04:03:50;02:01:15;02:02:16;01:05:57;01:12:22
03:55:33;04:04:47;02:01:15;02:02:53;01:05:57;01:12:22
03:55:33;04:09:01;02:01:15;02:03:15;01:05:57;01:12:22
03:55:34;03:59:11;02:01:15;02:03:58;01:05:57;01:12:22
03:55:34;04:00:03;02:01:15;02:04:58;01:05:58;01:12:23
03:55:34;04:00:03;02:01:15;02:08:15;01:05:58;01:12:23
03:55:34;04:02:24;02:01:16;02:03:40;01:05:58;01:12:23
03:55:34;04:05:38;02:01:16;02:04:13;01:05:58;01:12:23
03:55:34;04:05:38;02:01:16;02:05:20;01:05:59;01:12:24
03:55:35;04:00:10;02:01:16;02:06:11;01:05:59;01:12:24
03:55:35;04:04:40;02:01:16;02:06:42;01:05:59;01:12:24
03:55:35;04:08:16;02:01:16;02:07:19;01:05:59;01:12:24
03:55:36;03:58:39;02:01:17;02:01:39;01:05:59;01:12:24
03:55:36;03:58:39;02:01:17;02:06:55;01:05:59;01:12:24
03:55:36;03:59:15;02:01:17;02:07:21;01:06:00;01:12:25
03:55:37;03:57:05;02:01:18;02:02:29;01:05:59;01:12:25
03:55:37;03:57:05;02:01:18;02:03:12;01:06:00;01:12:26
03:55:38;04:04:35;02:01:18;02:05:22;01:06:01;01:12:27
03:55:38;04:07:14;02:01:19;02:02:41;01:06:01;01:12:27
03:55:38;04:09:06;02:01:20;02:05:45;01:06:01;01:12:27
03:55:39;04:02:33;02:01:20;02:09:30;01:06:04;01:12:30
03:55:39;04:04:55;02:01:21;02:02:24;01:06:04;01:12:30
03:55:40;03:59:17;02:01:21;02:02:41;01:06:04;01:12:30
03:55:41;04:00:16;02:01:21;02:02:51;01:06:04;01:12:30
03:55:41;04:06:00;02:01:21;02:03:04;01:06:04;01:12:30
03:55:43;04:02:48;02:01:21;02:08:06;01:06:05;01:12:31
03:55:43;04:03:09;02:01:21;02:08:07;01:06:05;01:12:31
03:55:44;03:57:35;02:01:22;02:03:21;01:06:05;01:12:31
03:55:44;04:02:25;02:01:22;02:03:34;01:06:04;01:12:31
03:55:44;04:07:20;02:01:23;02:03:22;01:06:04;01:12:31
03:55:45;03:59:30;02:01:23;02:03:26;01:06:05;01:12:32
03:55:45;04:00:17;02:01:23;02:03:26;01:06:05;01:12:32
03:55:45;04:00:40;02:01:23;02:05:17;01:06:06;01:12:33
03:55:45;04:00:40;02:01:23;02:05:38;01:06:06;01:12:33
03:55:45;04:07:21;02:01:23;02:10:16;01:06:06;01:12:33
03:55:45;04:07:21;02:01:23;02:10:27;01:06:07;01:12:34
03:55:46;04:00:10;02:01:24;02:02:40;01:06:07;01:12:34
03:55:46;04:01:17;02:01:24;02:06:27;01:06:08;01:12:35
03:55:46;04:03:51;02:01:24;02:07:43;01:06:08;01:12:35
03:55:47;04:01:16;02:01:25;02:02:16;01:06:08;01:12:35
03:55:47;04:01:16;02:01:25;02:02:58;01:06:09;01:12:36
03:55:48;04:01:04;02:01:25;02:03:35;01:06:09;01:12:36
03:55:50;04:00:16;02:01:25;02:05:22;01:06:09;01:12:36
03:55:50;04:03:21;02:01:25;02:08:40;01:06:09;01:12:36
03:55:50;04:03:21;02:01:26;02:04:24;01:06:09;01:12:36
03:55:50;04:09:18;02:01:26;02:06:29;01:06:10;01:12:37
03:55:50;04:09:18;02:01:26;02:07:26;01:06:10;01:12:37
03:55:51;04:09:20;02:01:27;02:04:35;01:06:09;01:12:37
03:55:52;04:03:41;02:01:27;02:04:49;01:06:10;01:12:38
03:55:53;04:08:03;02:01:27;02:05:09;01:06:10;01:12:38
03:55:53;04:08:03;02:01:27;02:07:15;01:06:10;01:12:38
03:55:54;04:05:05;02:01:27;02:08:20;01:06:10;01:12:38
03:55:54;04:05:34;02:01:27;02:08:36;01:06:11;01:12:39
03:55:55;04:03:21;02:01:28;02:02:10;01:06:11;01:12:39
03:55:56;04:00:04;02:01:28;02:06:07;01:06:11;01:12:39
03:55:56;04:00:04;02:01:28;02:06:23;01:06:11;01:12:39
03:55:56;04:02:46;02:01:28;02:07:45;01:06:12;01:12:40
03:55:57;03:59:30;02:01:28;02:10:07;01:06:14;01:12:42
03:55:57;04:03:35;02:01:29;02:02:42;01:06:14;01:12:42
03:55:58;04:03:32;02:01:29;02:03:17;01:06:14;01:12:42
03:55:59;04:03:16;02:01:29;02:05:48;01:06:15;01:12:43
03:55:59;04:03:16;02:01:29;02:07:24;01:06:15;01:12:43
03:56:00;04:05:40;02:01:29;02:10:23;01:06:15;01:12:43
03:56:01;04:05:04;02:01:30;02:02:10;01:06:14;01:12:43
03:56:01;04:08:03;02:01:30;02:03:05;01:06:15;01:12:44
03:56:03;04:09:08;02:01:30;02:03:23;01:06:15;01:12:44
03:56:04;04:02:22;02:01:30;02:04:38;01:06:15;01:12:44
03:56:04;04:03:15;02:01:30;02:05:50;01:06:15;01:12:44
03:56:05;04:02:34;02:01:30;02:06:50;01:06:15;01:12:44
03:56:06;03:59:21;02:01:31;02:02:26;01:06:15;01:12:44
03:56:06;04:01:51;02:01:31;02:03:13;01:06:15;01:12:44
03:56:06;04:07:48;02:01:31;02:12:22;01:06:17;01:12:46
03:56:07;04:00:07;02:01:33;02:02:27;01:06:17;01:12:46
03:56:07;04:08:09;02:01:33;02:02:35;01:06:17;01:12:46
03:56:08;03:59:56;02:01:33;02:05:58;01:06:18;01:12:47
03:56:08;04:08:10;02:01:33;02:07:47;01:06:18;01:12:47
03:56:09;04:08:28;02:01:34;02:02:15;01:06:18;01:12:47
03:56:09;04:08:28;02:01:34;02:03:09;01:06:17;01:12:47
03:56:10;04:03:21;02:01:34;02:05:11;01:06:17;01:12:47
03:56:12;04:03:55;02:01:34;02:06:03;01:06:17;01:12:47
03:56:12;04:03:55;02:01:35;02:02:56;01:06:18;01:12:48
03:56:12;04:05:28;02:01:35;02:03:10;01:06:18;01:12:48
03:56:12;04:05:36;02:01:37;02:04:42;01:06:18;01:12:48
03:56:13;04:02:24;02:01:39;02:02:35;01:06:18;01:12:48
03:56:13;04:04:44;02:01:39;02:06:02;01:06:19;01:12:49
03:56:14;04:03:17;02:01:39;02:06:06;01:06:19;01:12:49
03:56:14;04:03:17;02:01:39;02:07:00;01:06:19;01:12:49
03:56:15;04:00:29;02:01:39;02:08:28;01:06:19;01:12:49
03:56:15;04:03:16;02:01:39;02:09:16;01:06:18;01:12:49
03:56:16;04:01:38;02:01:40;02:02:26;01:06:19;01:12:50
03:56:16;04:01:38;02:01:40;02:03:22;01:06:19;01:12:50
03:56:18;03:59:30;02:01:40;02:04:20;01:06:19;01:12:50
03:56:18;04:03:42;02:01:41;02:01:53;01:06:19;01:12:50
03:56:18;04:03:42;02:01:41;02:03:24;01:06:20;01:12:51
03:56:18;04:03:42;02:01:41;02:03:56;01:06:20;01:12:51
03:56:18;04:03:42;02:01:41;02:04:19;01:06:20;01:12:51
03:56:18;04:04:12;02:01:41;02:06:01;01:06:21;01:12:52
03:56:19;04:02:46;02:01:41;02:09:18;01:06:21;01:12:52
03:56:19;04:05:45;02:01:42;02:02:50;01:06:21;01:12:52
03:56:21;04:00:03;02:01:42;02:03:05;01:06:21;01:12:52
03:56:21;04:08:54;02:01:42;02:07:59;01:06:22;01:12:53
03:56:22;03:59:25;02:01:44;02:04:22;01:06:21;01:12:53
03:56:22;03:59:25;02:01:45;02:07:53;01:06:22;01:12:54
03:56:22;04:02:05;02:01:45;02:08:14;01:06:23;01:12:55
03:56:23;04:00:01;02:01:45;02:09:32;01:06:23;01:12:55
03:56:23;04:02:01;02:01:45;02:09:38;01:06:24;01:12:56
03:56:23;04:04:08;02:01:47;02:02:22;01:06:24;01:12:56
03:56:24;04:00:41;02:01:47;02:03:51;01:06:25;01:12:57
03:56:24;04:02:53;02:01:47;02:04:25;01:06:25;01:12:57
03:56:25;04:01:02;02:01:47;02:06:37;01:06:25;01:12:57
03:56:25;04:01:02;02:01:47;02:18:28;01:06:25;01:12:57
03:56:26;03:57:34;02:01:48;02:02:44;01:06:26;01:12:58
03:56:27;04:02:54;02:01:48;02:03:10;01:06:26;01:12:58
03:56:27;04:04:30;02:01:48;02:03:22;01:06:26;01:12:58
03:56:27;04:04:30;02:01:48;02:05:47;01:06:26;01:12:58
03:56:28;04:01:30;02:01:49;02:08:05;01:06:26;01:12:59
03:56:28;04:04:49;02:01:50;02:03:23;01:06:26;01:12:59
03:56:29;04:05:09;02:01:50;02:03:48;01:06:26;01:12:59
03:56:29;04:05:09;02:01:50;02:04:54;01:06:26;01:12:59
03:56:29;04:07:44;02:01:50;02:05:23;01:06:26;01:12:59
03:56:30;04:02:13;02:01:50;02:06:44;01:06:26;01:12:59
03:56:30;04:02:30;02:01:50;02:06:44;01:06:27;01:13:00
03:56:31;04:02:06;02:01:50;02:07:25;01:06:27;01:13:00
03:56:31;04:05:48;02:01:51;02:02:18;01:06:27;01:13:00
03:56:31;04:07:48;02:01:52;02:06:07;01:06:27;01:13:00
03:56:33;04:01:47;02:01:53;02:03:22;01:06:27;01:13:00
03:56:33;04:01:47;02:01:53;02:05:51;01:06:27;01:13:00
03:56:33;04:06:01;02:01:53;02:07:19;01:06:28;01:13:01
03:56:33;04:06:10;02:01:53;02:07:22;01:06:29;01:13:02
03:56:34;04:02:01;02:01:53;02:07:51;01:06:29;01:13:02
03:56:34;04:02:01;02:01:53;02:10:47;01:06:29;01:13:02
03:56:35;04:05:29;02:01:54;02:02:56;01:06:29;01:13:02
03:56:38;04:02:01;02:01:54;02:03:53;01:06:29;01:13:03
03:56:38;04:04:07;02:01:54;02:04:48;01:06:29;01:13:03
03:56:39;04:00:01;02:01:54;02:05:47;01:06:29;01:13:03
03:56:39;04:02:14;02:01:54;02:09:50;01:06:29;01:13:03
03:56:41;04:05:23;02:01:56;02:07:04;01:06:29;01:13:03
03:56:41;04:05:23;02:01:57;02:02:51;01:06:30;01:13:04
03:56:42;04:00:50;02:01:57;02:04:22;01:06:30;01:13:04
03:56:42;04:00:50;02:01:57;02:09:38;01:06:30;01:13:04
03:56:42;04:09:10;02:01:58;02:07:08;01:06:31;01:13:05
03:56:43;03:57:47;02:01:58;02:08:39;01:06:31;01:13:05
03:56:43;03:58:17;02:01:59;02:02:39;01:06:31;01:13:05
03:56:43;03:58:17;02:01:59;02:05:14;01:06:32;01:13:06
03:56:43;04:03:18;02:01:59;02:08:40;01:06:32;01:13:06
03:56:44;04:03:19;02:02:00;02:03:18;01:06:32;01:13:06
03:56:44;04:03:35;02:02:00;02:07:27;01:06:32;01:13:06
03:56:45;04:01:06;02:02:00;02:07:55;01:06:31;01:13:06
03:56:45;04:06:49;02:02:00;02:08:57;01:06:31;01:13:06
03:56:45;04:06:49;02:02:00;02:09:54;01:06:32;01:13:07
03:56:45;04:09:27;02:02:01;02:03:27;01:06:32;01:13:07
03:56:46;04:09:27;02:02:02;02:02:44;01:06:32;01:13:07
03:56:46;04:09:27;02:02:02;02:05:56;01:06:32;01:13:07
03:56:47;04:02:01;02:02:03;02:02:58;01:06:33;01:13:08
03:56:47;04:02:01;02:02:03;02:02:59;01:06:34;01:13:09
03:56:47;04:03:14;02:02:03;02:04:15;01:06:33;01:13:09
03:56:47;04:08:02;02:02:04;02:05:01;01:06:34;01:13:10
03:56:48;04:02:54;02:02:05;02:04:08;01:06:34;01:13:10
03:56:48;04:02:54;02:02:05;02:06:17;01:06:34;01:13:10
03:56:48;04:04:09;02:02:05;02:08:11;01:06:34;01:13:10
03:56:48;04:04:33;02:02:06;02:03:53;01:06:35;01:13:11
03:56:50;04:02:45;02:02:06;02:09:02;01:06:35;01:13:11
03:56:50;04:02:45;02:02:06;02:10:56;01:06:35;01:13:11
03:56:50;04:02:46;02:02:07;02:02:29;01:06:35;01:13:11
03:56:50;04:02:46;02:02:07;02:03:28;01:06:34;01:13:11
03:56:50;04:05:11;02:02:07;02:06:11;01:06:35;01:13:12
03:56:50;04:06:12;02:02:07;02:07:52;01:06:35;01:13:12
03:56:51;04:01:23;02:02:08;02:06:51;01:06:36;01:13:13
03:56:51;04:04:44;02:02:09;02:04:51;01:06:36;01:13:13
03:56:51;04:04:44;02:02:09;02:07:06;01:06:37;01:13:14
03:56:51;04:07:30;02:02:10;02:04:30;01:06:37;01:13:14
03:56:53;04:02:27;02:02:10;02:08:11;01:06:37;01:13:14
03:56:53;04:02:27;02:02:11;02:03:37;01:06:37;01:13:14
03:56:53;04:04:20;02:02:11;02:03:59;01:06:37;01:13:14
03:56:54;04:02:32;02:02:11;02:04:23;01:06:38;01:13:15
03:56:54;04:04:11;02:02:11;02:07:17;01:06:38;01:13:15
03:56:54;04:04:34;02:02:11;02:09:43;01:06:39;01:13:16
03:56:55;04:03:38;02:02:12;02:03:15;01:06:39;01:13:16
03:56:55;04:03:38;02:02:12;02:03:48;01:06:38;01:13:16
03:56:55;04:08:47;02:02:12;02:03:49;01:06:38;01:13:16
03:56:56;04:00:08;02:02:12;02:08:07;01:06:39;01:13:17
03:56:56;04:03:02;02:02:13;02:05:21;01:06:39;01:13:17
03:56:57;03:59:44;02:02:13;02:06:47;01:06:39;01:13:17
03:56:57;04:02:05;02:02:14;02:03:17;01:06:40;01:13:18
03:56:57;04:02:05;02:02:14;02:03:30;01:06:40;01:13:18
03:56:57;04:03:12;02:02:14;02:07:43;01:06:40;01:13:18
03:56:57;04:03:12;02:02:14;02:10:26;01:06:41;01:13:19
03:56:57;04:03:21;02:02:15;02:02:53;01:06:41;01:13:19
03:56:57;04:03:21;02:02:15;02:03:09;01:06:41;01:13:19
03:56:58;03:59:13;02:02:15;02:05:57;01:06:41;01:13:19
03:56:58;04:02:43;02:02:16;02:03:56;01:06:40;01:13:19
03:56:58;04:02:43;02:02:16;02:08:20;01:06:40;01:13:19
03:56:58;04:03:02;02:02:17;02:06:07;01:06:40;01:13:19
03:56:58;04:03:02;02:02:17;02:06:20;01:06:41;01:13:20
03:56:58;04:03:02;02:02:18;02:09:11;01:06:41;01:13:20
03:56:58;04:03:43;02:02:19;02:03:28;01:06:41;01:13:20
03:56:58;04:03:43;02:02:19;02:04:04;01:06:42;01:13:21
03:56:58;04:04:08;02:02:19;02:04:42;01:06:42;01:13:21
03:56:59;04:02:15;02:02:19;02:05:20;01:06:43;01:13:22
03:56:59;04:03:13;02:02:20;02:05:21;01:06:42;01:13:22
03:56:59;04:03:13;02:02:21;02:03:10;01:06:42;01:13:22
03:57:00;04:02:14;02:02:21;02:04:09;01:06:42;01:13:22
03:57:00;04:02:14;02:02:21;02:04:11;01:06:43;01:13:23
03:57:00;04:02:18;02:02:21;02:08:43;01:06:43;01:13:23
03:57:00;04:03:02;02:02:22;02:03:58;01:06:43;01:13:23
03:57:00;04:05:18;02:02:22;02:05:17;01:06:44;01:13:24
03:57:00;04:08:45;02:02:22;02:09:17;01:06:44;01:13:24
03:57:01;04:00:41;02:02:23;02:04:36;01:06:44;01:13:24
03:57:01;04:03:01;02:02:23;02:08:18;01:06:44;01:13:24
03:57:03;04:05:21;02:02:23;02:09:18;01:06:44;01:13:25
03:57:03;04:06:51;02:02:24;02:04:23;01:06:44;01:13:25
03:57:04;04:01:36;02:02:24;02:04:29;01:06:45;01:13:26
03:57:04;04:04:15;02:02:24;02:08:21;01:06:45;01:13:26
03:57:05;04:04:57;02:02:24;02:08:48;01:06:46;01:13:27
03:57:05;04:07:16;02:02:24;02:09:25;01:06:46;01:13:27
03:57:05;04:07:17;02:02:25;02:03:33;01:06:46;01:13:27
03:57:06;04:04:51;02:02:25;02:06:53;01:06:47;01:13:28
03:57:06;04:07:44;02:02:26;02:04:30;01:06:47;01:13:28
03:57:07;03:59:56;02:02:26;02:07:59;01:06:47;01:13:28
03:57:08;04:04:09;02:02:26;02:08:00;01:06:47;01:13:28
03:57:09;04:01:05;02:02:26;02:08:19;01:06:47;01:13:28
03:57:09;04:05:07;02:02:27;02:04:52;01:06:47;01:13:29
03:57:10;04:01:35;02:02:27;02:05:19;01:06:47;01:13:29
03:57:10;04:06:31;02:02:28;02:04:37;01:06:48;01:13:30
03:57:10;04:10:21;02:02:28;02:14:23;01:06:48;01:13:30
03:57:11;04:01:28;02:02:29;02:04:14;01:06:48;01:13:30
03:57:11;04:04:07;02:02:29;02:05:13;01:06:48;01:13:30
03:57:12;04:03:00;02:02:29;02:05:34;01:06:49;01:13:31
03:57:12;04:05:15;02:02:29;02:05:36;01:06:49;01:13:31
03:57:12;04:05:15;02:02:29;02:07:27;01:06:49;01:13:31
03:57:12;04:08:09;02:02:29;02:07:47;01:06:49;01:13:31
03:57:12;04:08:09;02:02:29;02:08:24;01:06:49;01:13:31
03:57:13;04:07:57;02:02:30;02:04:30;01:06:50;01:13:32
03:57:14;04:07:41;02:02:30;02:10:02;01:06:50;01:13:32
03:57:15;04:03:26;02:02:30;02:10:15;01:06:50;01:13:32
03:57:15;04:03:26;02:02:31;02:03:24;01:06:50;01:13:33
03:57:15;04:07:51;02:02:31;02:05:11;01:06:50;01:13:33
03:57:17;04:02:19;02:02:32;02:03:41;01:06:50;01:13:33
03:57:21;04:00:40;02:02:32;02:05:22;01:06:50;01:13:33
03:57:22;03:58:56;02:02:32;02:07:00;01:06:51;01:13:34
03:57:22;03:58:56;02:02:32;02:07:05;01:06:51;01:13:34
03:57:23;04:04:19;02:02:33;02:03:28;01:06:51;01:13:35
03:57:23;04:04:19;02:02:33;02:10:13;01:06:51;01:13:35
03:57:23;04:05:09;02:02:34;02:03:34;01:06:52;01:13:36
03:57:26;04:04:54;02:02:34;02:07:34;01:06:52;01:13:36
03:57:27;04:05:19;02:02:34;02:08:45;01:06:53;01:13:37
03:57:28;04:00:45;02:02:35;02:06:26;01:06:53;01:13:37
03:57:28;04:00:45;02:02:35;02:07:17;01:06:53;01:13:37
03:57:28;04:08:15;02:02:36;02:04:27;01:06:53;01:13:37
03:57:28;04:10:41;02:02:36;02:05:33;01:06:53;01:13:37
03:57:29;04:01:58;02:02:36;02:06:39;01:06:53;01:13:37
03:57:29;04:03:52;02:02:37;02:05:05;01:06:53;01:13:37
