mara-netto;mara-brutto;half-netto;half-brutto;tenkm-netto;tenkm-brutto;fivekm-netto;fivekm-brutto;twofive-netto;twofive-brutto
03:21:08;03:40:29.763000;01:50:53;02:03:18.135000;01:11:56;01:23:49.075000;;;
03:45:08;04:04:29.938000;02:46:49;02:59:14.247000;01:11:58;01:23:51.182000;;;
04:00:29;04:19:51.112000;01:57:25;02:09:50.359000;01:11:58;01:23:51.289000;;;
04:00:29;04:19:51.286000;02:46:46;02:59:11.471000;01:11:58;01:23:51.396000;;;
04:03:48;04:23:10.460000;03:50:13;04:02:38.582000;01:11:58;01:23:51.503000;;;
04:30:35;04:49:57.635000;01:48:18;02:00:43.694000;01:11:58;01:23:51.610000;;;
04:41:15;05:00:37.809000;02:39:16;02:51:41.806000;01:11:58;01:23:51.717000;;;
05:24:45;05:44:07.983000;01:51:19;02:03:44.918000;01:11:58;01:23:51.824000;;;
03:13:39;03:33:02.158000;02:25:21;02:37:47.030000;01:11:58;01:23:51.931000;;;
03:47:46;04:07:09.332000;02:06:00;02:18:26.141000;01:11:58;01:23:52.038000;;;
03:55:03;04:14:26.506000;02:27:04;02:39:30.253000;01:11:58;01:23:52.145000;;;
04:49:26;05:08:49.681000;02:22:15;02:34:41.365000;01:11:59;01:23:53.252000;;;
04:59:35;05:18:58.855000;02:14:58;02:27:24.477000;01:11:58;01:23:52.359000;;;
05:26:58;05:46:22.029000;02:26:08;02:38:34.589000;01:11:58;01:23:52.466000;;;
03:20:02;03:39:26.204000;02:01:25;02:13:51.700000;01:11:59;01:23:53.573000;;;
03:38:10;03:57:34.378000;03:09:58;03:22:24.812000;01:11:59;01:23:53.680000;;;
03:38:13;03:57:37.552000;02:18:39;02:31:05.924000;01:12:00;01:23:54.787000;;;
03:42:49;04:02:13.726000;02:17:42;02:30:09.036000;01:12:00;01:23:54.894000;;;
03:53:42;04:13:06.901000;01:52:58;02:05:25.148000;01:12:01;01:23:56.001000;;;
03:57:50;04:17:15.075000;03:50:07;04:02:34.259000;01:12:01;01:23:56.108000;;;
03:59:13;04:18:38.249000;02:16:49;02:29:16.371000;01:12:01;01:23:56.215000;;;
04:09:39;04:29:04.424000;01:38:54;01:51:21.483000;01:12:02;01:23:57.322000;;;
04:11:58;04:31:23.598000;01:57:06;02:09:33.595000;01:12:02;01:23:57.429000;;;
04:13:36;04:33:01.772000;01:47:41;02:00:08.707000;01:12:02;01:23:57.536000;;;
04:14:58;04:34:23.947000;01:55:20;02:07:47.818000;01:12:03;01:23:58.643000;;;
04:20:48;04:40:14.121000;01:52:25;02:04:52.930000;01:12:02;01:23:57.750000;;;
04:40:18;04:59:44.295000;02:21:37;02:34:05.042000;01:12:02;01:23:57.857000;;;
04:43:34;05:03:00.470000;02:47:24;02:59:52.154000;01:12:02;01:23:57.964000;;;
05:22:23;05:41:49.644000;02:32:19;02:44:47.266000;01:12:02;01:23:58.071000;;;
03:51:10;04:10:36.818000;01:58:40;02:11:08.377000;01:12:02;01:23:58.178000;;;
03:57:05;04:16:31.992000;02:06:05;02:18:33.489000;01:12:02;01:23:58.285000;;;
04:15:05;04:34:32.167000;03:36:29;03:48:57.601000;01:12:02;01:23:58.392000;;;
04:28:56;04:48:23.341000;02:52:30;03:04:58.713000;01:12:02;01:23:58.498000;;;
04:34:32;04:53:59.515000;02:16:01;02:28:29.825000;01:12:02;01:23:58.605000;;;
04:37:59;04:57:26.690000;02:36:40;02:49:08.936000;01:12:03;01:23:59.712000;;;
04:38:46;04:58:13.864000;02:33:31;02:46:00.048000;01:12:03;01:23:59.819000;;;
04:39:27;04:58:55.038000;02:16:18;02:28:47.160000;01:12:04;01:24:00.926000;;;
05:08:30;05:27:58.213000;01:48:16;02:00:45.272000;01:12:05;01:24:02.033000;;;
03:39:42;03:59:10.387000;02:09:40;02:22:09.384000;01:12:06;01:24:03.140000;;;
03:47:01;04:06:29.561000;01:57:36;02:10:05.495000;01:12:07;01:24:04.247000;;;
03:47:23;04:06:51.736000;02:16:26;02:28:55.607000;01:12:07;01:24:04.354000;;;
03:57:05;04:16:33.910000;02:35:07;02:47:36.719000;01:12:06;01:24:03.461000;;;
04:00:48;04:20:17.084000;02:25:22;02:37:51.831000;01:12:07;01:24:04.568000;;;
04:02:48;04:22:17.258000;01:45:42;01:58:11.943000;01:12:07;01:24:04.675000;;;
04:03:09;04:22:38.433000;02:01:00;02:13:30.054000;01:12:07;01:24:04.782000;;;
04:06:50;04:26:19.607000;02:08:06;02:20:36.166000;01:12:08;01:24:05.889000;;;
04:19:51;04:39:20.781000;01:46:58;01:59:28.278000;01:12:08;01:24:05.996000;;;
04:19:51;04:39:20.956000;01:46:32;01:59:02.390000;01:12:08;01:24:06.103000;;;
04:20:49;04:40:19.130000;02:07:15;02:19:45.502000;01:12:09;01:24:07.210000;;;
04:29:56;04:49:26.304000;01:48:58;02:01:28.613000;01:12:09;01:24:07.317000;;;
04:30:59;04:50:29.479000;02:14:57;02:27:27.725000;01:12:09;01:24:07.424000;;;
04:34:31;04:54:01.653000;02:06:36;02:19:06.837000;01:12:09;01:24:07.531000;;;
04:40:13;04:59:43.827000;01:44:15;01:56:45.949000;01:12:10;01:24:08.638000;;;
04:46:20;05:05:51.002000;02:44:40;02:57:11.061000;01:12:10;01:24:08.745000;;;
04:48:37;05:08:08.176000;02:02:58;02:15:29.172000;01:12:11;01:24:09.852000;;;
04:53:04;05:12:35.350000;01:46:29;01:59:00.284000;01:12:12;01:24:10.959000;;;
04:55:04;05:14:35.524000;02:16:36;02:29:07.396000;01:12:12;01:24:11.066000;;;
05:20:05;05:39:36.699000;02:34:26;02:46:57.508000;01:12:11;01:24:10.173000;;;
05:22:37;05:42:08.873000;02:07:02;02:19:33.620000;01:12:11;01:24:10.280000;;;
05:29:36;05:49:08.047000;02:32:18;02:44:49.731000;01:12:12;01:24:11.387000;;;
05:56:54;06:16:26.222000;01:58:52;02:11:23.843000;01:12:13;01:24:12.494000;;;
03:25:55;03:45:27.396000;02:18:09;02:30:40.955000;01:12:13;01:24:12.601000;;;
03:42:50;04:02:22.570000;02:38:55;02:51:27.067000;01:12:14;01:24:13.708000;;;
03:45:17;04:04:49.745000;02:01:53;02:14:25.179000;01:12:15;01:24:14.815000;;;
03:58:11;04:17:43.919000;02:08:26;02:20:58.290000;01:12:15;01:24:14.922000;;;
04:06:53;04:26:26.093000;01:57:01;02:09:33.402000;01:12:16;01:24:16.029000;;;
04:08:03;04:27:36.268000;01:38:37;01:51:09.514000;01:12:15;01:24:15.136000;;;
04:17:49;04:37:22.442000;01:55:09;02:07:41.626000;01:12:16;01:24:16.243000;;;
04:18:02;04:37:35.616000;02:29:29;02:42:01.737000;01:12:17;01:24:17.350000;;;
04:37:54;04:57:27.790000;02:00:31;02:13:03.849000;01:12:18;01:24:18.457000;;;
04:43:07;05:02:40.965000;02:01:48;02:14:20.961000;01:12:18;01:24:18.564000;;;
04:43:15;05:02:49.139000;02:16:54;02:29:27.073000;01:12:19;01:24:19.671000;;;
04:51:28;05:11:02.313000;02:45:32;02:58:05.185000;01:12:19;01:24:19.778000;;;
04:53:12;05:12:46.488000;02:24:49;02:37:22.296000;01:12:19;01:24:19.885000;;;
05:05:51;05:25:25.662000;03:10:38;03:23:11.408000;01:12:20;01:24:20.992000;;;
05:19:02;05:38:36.836000;02:54:58;03:07:31.520000;01:12:20;01:24:21.099000;;;
03:14:53;03:34:28.011000;02:21:40;02:34:13.632000;01:12:20;01:24:21.206000;;;
04:03:07;04:22:42.185000;01:49:55;02:02:28.744000;01:12:20;01:24:21.313000;;;
04:22:04;04:41:39.359000;02:24:25;02:36:58.855000;01:12:21;01:24:22.420000;;;
04:50:54;05:10:29.534000;01:37:57;01:50:30.967000;01:12:21;01:24:22.527000;;;
05:22:33;05:42:08.708000;01:50:04;02:02:38.079000;01:12:20;01:24:21.634000;;;
05:23:42;05:43:17.882000;01:38:40;01:51:14.191000;01:12:20;01:24:21.741000;;;
05:27:01;05:46:37.056000;01:54:35;02:07:09.303000;01:12:21;01:24:22.848000;;;
05:32:10;05:51:46.231000;02:05:28;02:18:02.414000;01:12:22;01:24:23.955000;;;
04:30:43;04:50:19.405000;02:08:14;02:20:48.526000;01:12:22;01:24:24.062000;;;
04:41:33;05:01:09.579000;01:54:06;02:06:40.638000;01:12:22;01:24:24.169000;;;
04:50:45;05:10:21.754000;01:39:43;01:52:17.750000;01:12:23;01:24:25.276000;;;
05:06:25;05:26:01.928000;01:29:56;01:42:30.862000;01:12:23;01:24:25.383000;;;
05:19:43;05:39:20.102000;02:48:55;03:01:29.973000;01:12:24;01:24:26.490000;;;
05:36:07;05:55:44.277000;02:28:13;02:40:48.085000;01:12:27;01:24:29.597000;;;
05:52:57;06:12:34.451000;02:27:30;02:40:05.197000;01:12:26;01:24:28.704000;;;
05:59:41;06:19:18.625000;02:32:20;02:44:55.309000;01:12:27;01:24:29.811000;;;
03:42:44;04:02:21.800000;01:56:12;02:08:47.421000;01:12:29;01:24:31.918000;;;
04:12:09;04:31:46.974000;02:05:31;02:18:06.532000;01:12:30;01:24:33.025000;;;
04:15:14;04:34:52.148000;01:58:54;02:11:29.644000;01:12:30;01:24:33.132000;;;
04:23:51;04:43:29.322000;02:16:28;02:29:03.756000;01:12:30;01:24:33.239000;;;
04:36:39;04:56:17.497000;02:15:42;02:28:17.868000;01:12:30;01:24:33.346000;;;
04:43:31;05:03:09.671000;02:01:12;02:13:47.980000;01:12:30;01:24:33.453000;;;
04:45:07;05:04:45.845000;03:27:16;03:39:52.091000;01:12:31;01:24:34.560000;;;
04:49:22;05:09:01.020000;02:08:05;02:20:41.203000;01:12:31;01:24:34.667000;;;
04:50:46;05:10:25.194000;02:31:42;02:44:18.315000;01:12:31;01:24:34.774000;;;
04:59:56;05:19:35.368000;03:27:19;03:39:55.427000;01:12:31;01:24:34.881000;;;
05:23:39;05:43:18.543000;02:18:01;02:30:37.539000;01:12:31;01:24:34.988000;;;
05:30:48;05:50:27.717000;02:47:44;03:00:20.650000;01:12:31;01:24:35.095000;;;
05:48:09;06:07:48.891000;02:31:53;02:44:29.762000;01:12:31;01:24:35.202000;;;
06:42:52;07:02:32.066000;02:26:44;02:39:20.874000;01:12:32;01:24:36.309000;;;
03:55:24;04:15:04.240000;02:07:34;02:20:10.986000;01:12:33;01:24:37.416000;;;
04:25:03;04:44:43.414000;02:22:21;02:34:58.098000;01:12:34;01:24:38.523000;;;
04:30:39;04:50:19.588000;01:49:05;02:01:42.209000;01:12:34;01:24:38.630000;;;
04:32:29;04:52:09.763000;02:47:44;03:00:21.321000;01:12:35;01:24:39.737000;;;
04:36:18;04:55:58.937000;01:54:22;02:06:59.433000;01:12:35;01:24:39.844000;;;
04:47:25;05:07:06.111000;01:57:24;02:10:01.545000;01:12:35;01:24:39.951000;;;
04:51:34;05:11:15.286000;02:03:46;02:16:23.657000;01:12:35;01:24:40.058000;;;
05:09:26;05:29:07.460000;02:00:37;02:13:14.768000;01:12:35;01:24:40.165000;;;
05:14:17;05:33:58.634000;01:40:37;01:53:14.880000;01:12:36;01:24:41.272000;;;
03:53:18;04:12:59.809000;02:44:11;02:56:48.992000;01:12:36;01:24:41.378000;;;
04:53:17;05:12:58.983000;01:57:20;02:09:58.104000;01:12:36;01:24:41.485000;;;
04:54:09;05:13:51.157000;01:40:29;01:53:07.216000;01:12:35;01:24:40.592000;;;
02:54:40;03:14:22.332000;02:08:04;02:20:42.327000;01:12:36;01:24:41.699000;;;
03:33:55;03:53:37.506000;01:42:02;01:54:40.439000;01:12:37;01:24:42.806000;;;
03:35:21;03:55:03.680000;02:07:39;02:20:17.551000;01:12:39;01:24:44.913000;;;
03:55:41;04:15:23.854000;02:26:00;02:38:38.663000;01:12:39;01:24:45.020000;;;
04:00:05;04:19:48.029000;02:39:04;02:51:42.775000;01:12:39;01:24:45.127000;;;
04:07:13;04:26:56.203000;02:59:17;03:11:55.886000;01:12:39;01:24:45.234000;;;
04:13:51;04:33:34.377000;02:07:36;02:20:14.998000;01:12:40;01:24:46.341000;;;
04:21:31;04:41:14.552000;01:54:56;02:07:35.110000;01:12:40;01:24:46.448000;;;
04:26:09;04:45:52.726000;02:22:17;02:34:56.222000;01:12:41;01:24:47.555000;;;
04:27:38;04:47:21.900000;03:00:15;03:12:54.334000;01:12:41;01:24:47.662000;;;
04:29:58;04:49:42.075000;02:27:02;02:39:41.445000;01:12:41;01:24:47.769000;;;
04:31:47;04:51:31.249000;02:47:24;03:00:03.557000;01:12:40;01:24:46.876000;;;
04:42:45;05:02:29.423000;01:49:11;02:01:50.669000;01:12:40;01:24:46.983000;;;
04:44:04;05:03:48.598000;02:07:17;02:19:56.781000;01:12:40;01:24:47.090000;;;
04:50:47;05:10:31.772000;02:08:15;02:20:54.893000;01:12:41;01:24:48.197000;;;
05:20:46;05:40:30.946000;01:45:37;01:58:17.004000;01:12:41;01:24:48.304000;;;
05:21:05;05:40:50.120000;03:03:31;03:16:11.116000;01:12:42;01:24:49.411000;;;
05:29:43;05:49:28.295000;01:57:20;02:10:00.228000;01:12:42;01:24:49.518000;;;
05:36:11;05:55:56.469000;02:41:00;02:53:40.340000;01:12:43;01:24:50.625000;;;
05:48:08;06:07:53.643000;02:28:46;02:41:26.452000;01:12:43;01:24:50.732000;;;
03:30:58;03:50:43.818000;02:39:35;02:52:15.563000;01:12:44;01:24:51.839000;;;
03:43:17;04:03:02.992000;02:17:41;02:30:21.675000;01:12:44;01:24:51.946000;;;
03:47:07;04:06:53.166000;01:49:59;02:02:39.787000;01:12:44;01:24:52.053000;;;
03:50:26;04:10:12.341000;02:15:47;02:28:27.899000;01:12:44;01:24:52.160000;;;
03:59:00;04:18:46.515000;01:48:49;02:01:30.011000;01:12:44;01:24:52.267000;;;
04:11:13;04:30:59.689000;01:44:01;01:56:42.122000;01:12:45;01:24:53.374000;;;
04:11:15;04:31:01.864000;02:02:17;02:14:58.234000;01:12:45;01:24:53.481000;;;
04:16:40;04:36:27.038000;02:15:13;02:27:54.346000;01:12:45;01:24:53.588000;;;
04:17:15;04:37:02.212000;02:02:36;02:15:17.458000;01:12:45;01:24:53.695000;;;
04:19:59;04:39:46.386000;02:14:37;02:27:18.570000;01:12:46;01:24:54.802000;;;
04:22:59;04:42:46.561000;02:40:46;02:53:27.681000;01:12:47;01:24:55.909000;;;
04:26:08;04:45:55.735000;01:54:47;02:07:28.793000;01:12:47;01:24:56.016000;;;
04:28:12;04:47:59.909000;02:20:03;02:32:44.905000;01:12:47;01:24:56.123000;;;
04:29:15;04:49:03.084000;02:07:32;02:20:14.017000;01:12:48;01:24:57.230000;;;
04:29:16;04:49:04.258000;03:31:21;03:44:03.129000;01:12:47;01:24:56.337000;;;
04:34:08;04:53:56.432000;02:07:32;02:20:14.240000;01:12:48;01:24:57.444000;;;
04:40:10;04:59:58.607000;01:43:10;01:55:52.352000;01:12:48;01:24:57.551000;;;
04:40:13;05:00:01.781000;02:27:27;02:40:09.464000;01:12:48;01:24:57.658000;;;
04:44:24;05:04:12.955000;01:54:47;02:07:29.576000;01:12:48;01:24:57.765000;;;
04:44:56;05:04:45.130000;02:26:45;02:39:27.688000;01:12:49;01:24:58.872000;;;
04:45:12;05:05:01.304000;02:37:43;02:50:25.799000;01:12:51;01:25:00.979000;;;
04:50:31;05:10:20.478000;03:21:59;03:34:41.911000;01:12:51;01:25:01.086000;;;
04:58:01;05:17:50.652000;01:50:48;02:03:31.023000;01:12:51;01:25:01.193000;;;
05:07:33;05:27:22.827000;01:51:06;02:03:49.135000;01:12:52;01:25:02.300000;;;
05:12:53;05:32:43.001000;01:49:58;02:02:41.247000;01:12:52;01:25:02.407000;;;
05:27:24;05:47:14.175000;02:38:14;02:50:57.358000;01:12:54;01:25:04.514000;;;
05:32:03;05:51:53.350000;02:52:15;03:04:58.470000;01:12:54;01:25:04.621000;;;
05:36:52;05:56:42.524000;02:16:56;02:29:39.582000;01:12:54;01:25:04.728000;;;
04:20:41;04:40:31.698000;01:51:30;02:04:13.694000;01:12:54;01:25:04.835000;;;
04:24:28;04:44:18.873000;02:09:04;02:21:47.806000;01:12:54;01:25:04.942000;;;
04:38:52;04:58:43.047000;02:01:18;02:14:01.917000;01:12:55;01:25:06.049000;;;
04:56:02;05:15:53.221000;01:45:52;01:58:36.029000;01:12:55;01:25:06.156000;;;
06:22:42;06:42:33.396000;01:49:43;02:02:27.141000;01:12:55;01:25:06.263000;;;
03:43:05;04:02:56.570000;02:38:13;02:50:57.253000;01:12:55;01:25:06.370000;;;
03:55:29;04:15:20.744000;02:02:07;02:14:51.365000;01:12:55;01:25:06.477000;;;
03:58:23;04:18:14.919000;01:42:07;01:54:51.476000;01:12:55;01:25:06.584000;;;
04:11:14;04:31:06.093000;02:01:16;02:14:00.588000;01:12:56;01:25:07.691000;;;
04:12:00;04:31:52.267000;02:40:58;02:53:42.700000;01:12:56;01:25:07.798000;;;
04:24:05;04:43:57.441000;02:44:10;02:56:54.812000;01:12:56;01:25:07.905000;;;
04:28:08;04:48:00.616000;01:52:33;02:05:17.924000;01:12:56;01:25:08.012000;;;
04:36:50;04:56:42.790000;02:21:40;02:34:25.035000;01:12:56;01:25:08.119000;;;
04:37:34;04:57:26.964000;02:30:36;02:43:21.147000;01:12:55;01:25:07.226000;;;
04:54:38;05:14:31.139000;02:04:28;02:17:13.259000;01:12:56;01:25:08.333000;;;
05:27:23;05:47:16.313000;02:38:26;02:51:11.371000;01:12:56;01:25:08.440000;;;
03:51:37;04:11:30.487000;02:13:56;02:26:41.482000;01:12:56;01:25:08.547000;;;
03:52:59;04:12:52.662000;01:58:24;02:11:09.594000;01:12:57;01:25:09.654000;;;
03:54:54;04:14:47.836000;02:04:28;02:17:13.706000;01:12:58;01:25:10.761000;;;
04:20:16;04:40:10.010000;04:00:18;04:13:03.818000;01:12:59;01:25:11.868000;;;
04:49:28;05:09:22.185000;03:07:45;03:20:30.930000;01:13:00;01:25:12.975000;;;
05:07:39;05:27:33.359000;02:17:45;02:30:31.041000;01:13:00;01:25:13.082000;;;
05:46:49;06:06:43.533000;01:54:17;02:07:03.153000;01:13:00;01:25:13.189000;;;
05:41:57;06:01:51.707000;01:51:39;02:04:25.265000;01:13:02;01:25:15.296000;;;
03:22:36;03:42:30.882000;02:17:30;02:30:16.377000;01:13:02;01:25:15.403000;;;
03:52:23;04:12:18.056000;03:02:32;03:15:18.489000;01:13:03;01:25:16.510000;;;
04:08:25;04:28:20.230000;02:02:37;02:15:23.600000;01:13:03;01:25:16.617000;;;
04:42:24;05:02:19.405000;01:58:27;02:11:13.712000;01:13:04;01:25:17.724000;;;
05:07:27;05:27:22.579000;02:39:56;02:52:42.824000;01:13:06;01:25:19.831000;;;
05:15:33;05:35:28.753000;02:29:23;02:42:09.936000;01:13:06;01:25:19.938000;;;
06:05:08;06:25:03.928000;02:58:22;03:11:09.048000;01:13:07;01:25:21.045000;;;
03:15:29;03:35:25.102000;01:56:23;02:09:10.159000;01:13:08;01:25:22.152000;;;
03:20:28;03:40:24.276000;02:04:16;02:17:03.271000;01:13:08;01:25:22.259000;;;
03:42:46;04:02:42.451000;01:57:04;02:09:51.383000;01:13:08;01:25:22.365000;;;
03:46:38;04:06:34.625000;01:55:45;02:08:32.495000;01:13:08;01:25:22.472000;;;
03:51:38;04:11:34.799000;02:09:33;02:22:20.607000;01:13:08;01:25:22.579000;;;
03:57:14;04:17:10.973000;01:49:01;02:01:48.718000;01:13:09;01:25:23.686000;;;
03:58:37;04:18:34.148000;01:49:00;02:01:47.830000;01:13:10;01:25:24.793000;;;
04:02:23;04:22:20.322000;01:45:35;01:58:22.942000;01:13:10;01:25:24.900000;;;
04:02:23;04:22:20.496000;01:52:38;02:05:26.054000;01:13:10;01:25:25.007000;;;
04:10:05;04:30:02.671000;01:49:40;02:02:28.166000;01:13:10;01:25:25.114000;;;
04:23:21;04:43:18.845000;02:10:56;02:23:44.277000;01:13:11;01:25:26.221000;;;
04:23:53;04:43:51.019000;01:33:50;01:46:38.389000;01:13:11;01:25:26.328000;;;
04:29:58;04:49:56.194000;02:10:52;02:23:40.501000;01:13:11;01:25:26.435000;;;
04:31:02;04:51:00.368000;01:58:28;02:11:16.613000;01:13:11;01:25:26.542000;;;
04:32:23;04:52:21.542000;01:37:00;01:49:48.725000;01:13:11;01:25:26.649000;;;
04:36:39;04:56:37.717000;02:32:35;02:45:23.836000;01:13:11;01:25:26.756000;;;
04:43:59;05:03:57.891000;02:46:37;02:59:25.948000;01:13:12;01:25:27.863000;;;
04:44:52;05:04:51.065000;01:41:36;01:54:25.060000;01:13:12;01:25:27.970000;;;
04:46:11;05:06:10.239000;02:05:12;02:18:01.172000;01:13:12;01:25:28.077000;;;
05:01:14;05:21:13.414000;01:46:58;01:59:47.284000;01:13:14;01:25:30.184000;;;
05:19:22;05:39:21.588000;02:16:02;02:28:51.395000;01:13:14;01:25:30.291000;;;
06:33:07;06:53:06.762000;02:16:51;02:29:40.507000;01:13:14;01:25:30.398000;;;
06:30:24;06:50:23.937000;02:03:03;02:15:52.619000;01:13:14;01:25:30.505000;;;
03:40:11;04:00:11.111000;02:27:47;02:40:36.731000;01:13:15;01:25:31.612000;;;
04:00:00;04:20:00.285000;02:29:59;02:42:48.843000;01:13:16;01:25:32.719000;;;
04:10:28;04:30:28.460000;01:37:12;01:50:01.954000;01:13:16;01:25:32.826000;;;
04:10:28;04:30:28.634000;02:13:21;02:26:11.066000;01:13:16;01:25:32.933000;;;
04:16:51;04:36:51.808000;02:32:13;02:45:03.178000;01:13:17;01:25:34.040000;;;
04:18:36;04:38:36.983000;02:28:33;02:41:23.290000;01:13:17;01:25:34.147000;;;
04:25:45;04:45:46.157000;02:12:45;02:25:35.402000;01:13:18;01:25:35.254000;;;
04:26:44;04:46:45.331000;01:40:26;01:53:16.513000;01:13:18;01:25:35.361000;;;
04:30:06;04:50:07.505000;01:59:21;02:12:11.625000;01:13:19;01:25:36.468000;;;
04:31:51;04:51:52.680000;02:23:11;02:36:01.737000;01:13:20;01:25:37.575000;;;
04:35:45;04:55:46.854000;01:42:15;01:55:05.849000;01:13:21;01:25:38.682000;;;
04:37:13;04:57:15.028000;02:20:09;02:32:59.961000;01:13:21;01:25:38.789000;;;
04:42:30;05:02:32.203000;02:05:30;02:18:21.072000;01:13:21;01:25:38.896000;;;
04:44:28;05:04:30.377000;01:59:16;02:12:07.184000;01:13:21;01:25:39.003000;;;
05:15:23;05:35:25.551000;01:35:31;01:48:22.296000;01:13:22;01:25:40.110000;;;
05:19:21;05:39:23.726000;02:24:25;02:37:16.408000;01:13:22;01:25:40.217000;;;
05:27:08;05:47:10.900000;01:54:01;02:06:52.520000;01:13:24;01:25:42.324000;;;
06:24:24;06:44:27.074000;01:59:42;02:12:33.631000;01:13:24;01:25:42.431000;;;
06:24:24;06:44:27.249000;01:44:19;01:57:10.743000;01:13:23;01:25:41.538000;;;
05:18:49;05:38:52.423000;02:28:36;02:41:27.855000;01:13:23;01:25:41.645000;;;
06:40:30;07:00:33.597000;03:23:46;03:36:37.967000;01:13:24;01:25:42.752000;;;
03:59:36;04:19:39.771000;01:42:50;01:55:42.079000;01:13:24;01:25:42.859000;;;
04:07:23;04:27:26.946000;01:58:34;02:11:26.190000;01:13:24;01:25:42.966000;;;
04:07:23;04:27:27.120000;01:57:26;02:10:18.302000;01:13:25;01:25:44.073000;;;
04:07:31;04:27:35.294000;03:23:46;03:36:38.414000;01:13:25;01:25:44.180000;;;
04:07:31;04:27:35.469000;01:38:56;01:51:48.526000;01:13:25;01:25:44.287000;;;
04:08:53;04:28:57.643000;01:59:59;02:12:51.638000;01:13:25;01:25:44.394000;;;
04:24:42;04:44:46.817000;02:15:00;02:27:52.749000;01:13:26;01:25:45.501000;;;
04:28:23;04:48:27.992000;01:35:08;01:48:00.861000;01:13:27;01:25:46.608000;;;
04:37:19;04:57:24.166000;02:24:32;02:37:24.973000;01:13:27;01:25:46.715000;;;
04:37:27;04:57:32.340000;02:27:11;02:40:04.085000;01:13:28;01:25:47.822000;;;
04:47:01;05:07:06.515000;02:18:09;02:31:02.197000;01:13:28;01:25:47.929000;;;
04:50:53;05:10:58.689000;02:05:54;02:18:47.308000;01:13:27;01:25:47.036000;;;
04:59:20;05:19:25.863000;01:40:31;01:53:24.420000;01:13:28;01:25:48.143000;;;
05:09:25;05:29:31.037000;01:47:58;02:00:51.532000;01:13:28;01:25:48.250000;;;
05:32:43;05:52:49.212000;01:50:22;02:03:15.644000;01:13:28;01:25:48.357000;;;
05:36:36;05:56:42.386000;02:25:01;02:37:54.756000;01:13:28;01:25:48.464000;;;
05:44:58;06:05:04.560000;01:53:12;02:06:05.867000;01:13:28;01:25:48.571000;;;
03:36:29;03:56:35.735000;02:38:36;02:51:29.979000;01:13:29;01:25:49.678000;;;
04:00:18;04:20:24.909000;02:06:28;02:19:22.091000;01:13:29;01:25:49.785000;;;
04:20:59;04:41:06.083000;02:49:55;03:02:49.203000;01:13:29;01:25:49.892000;;;
04:43:18;05:03:25.258000;02:23:09;02:36:03.315000;01:13:29;01:25:49.999000;;;
04:51:57;05:12:04.432000;02:09:47;02:22:41.426000;01:13:30;01:25:51.106000;;;
04:58:56;05:19:03.606000;02:41:11;02:54:05.538000;01:13:30;01:25:51.213000;;;
03:22:20;03:42:27.781000;01:51:09;02:04:03.650000;01:13:30;01:25:51.320000;;;
04:00:00;04:20:07.955000;02:30:10;02:43:04.762000;01:13:30;01:25:51.427000;;;
04:23:30;04:43:38.129000;02:23:41;02:36:35.874000;01:13:30;01:25:51.534000;;;
05:02:05;05:22:13.303000;01:49:12;02:02:06.985000;01:13:30;01:25:51.641000;;;
05:04:46;05:24:54.478000;02:23:40;02:36:35.097000;01:13:30;01:25:51.748000;;;
05:15:13;05:35:21.652000;03:03:09;03:16:04.209000;01:13:30;01:25:51.855000;;;
03:55:26;04:15:34.826000;02:14:16;02:27:11.321000;01:13:30;01:25:51.962000;;;
04:09:55;04:30:04.001000;02:30:09;02:43:04.433000;01:13:31;01:25:53.069000;;;
04:17:29;04:37:38.175000;03:05:45;03:18:40.544000;01:13:31;01:25:53.176000;;;
04:20:07;04:40:16.349000;02:05:09;02:18:04.656000;01:13:31;01:25:53.283000;;;
04:30:06;04:50:15.524000;02:32:14;02:45:09.768000;01:13:31;01:25:53.390000;;;
04:32:14;04:52:23.698000;02:34:31;02:47:26.880000;01:13:31;01:25:53.497000;;;
04:36:31;04:56:40.872000;02:20:33;02:33:28.992000;01:13:32;01:25:54.604000;;;
04:37:12;04:57:22.047000;02:41:23;02:54:19.103000;01:13:32;01:25:54.711000;;;
04:51:19;05:11:29.221000;02:30:18;02:43:14.215000;01:13:33;01:25:55.818000;;;
04:53:36;05:13:46.395000;01:33:13;01:46:09.327000;01:13:33;01:25:55.925000;;;
04:54:39;05:14:49.569000;02:37:31;02:50:27.439000;01:13:33;01:25:56.032000;;;
05:21:01;05:41:11.744000;01:53:26;02:06:22.551000;01:13:34;01:25:57.139000;;;
03:42:48;04:02:58.918000;01:58:13;02:11:09.662000;01:13:34;01:25:57.245000;;;
03:45:39;04:05:50.092000;03:01:43;03:14:39.774000;01:13:33;01:25:56.352000;;;
03:52:36;04:12:47.267000;01:31:43;01:44:39.886000;01:13:33;01:25:56.459000;;;
03:55:27;04:15:38.441000;01:37:05;01:50:01.998000;01:13:33;01:25:56.566000;;;
04:11:32;04:31:43.615000;02:23:43;02:36:40.110000;01:13:33;01:25:56.673000;;;
04:27:13;04:47:24.790000;01:40:24;01:53:21.221000;01:13:35;01:25:58.780000;;;
04:28:04;04:48:15.964000;01:59:17;02:12:14.333000;01:13:35;01:25:58.887000;;;
04:51:01;05:11:13.138000;02:03:09;02:16:06.445000;01:13:36;01:25:59.994000;;;
